snapshot_id,altitude,heading,latitude,longitude,radar_id,speed,squawk
1589256636,800,196,50.92497,1.36698,3852,70,1177
1589256642,800,196,50.92294,1.36597,3852,69,1177
1589256648,800,196,50.92094,1.36505,3852,69,1177
1589256654,800,195,50.91898,1.36406,3852,66,1177
1589256660,800,196,50.91744,1.36330,3852,67,1177
1589256666,800,197,50.91545,1.36231,3852,68,1177
1589256672,800,197,50.91357,1.36141,3852,67,1177
1589256678,800,195,50.91170,1.36052,3852,68,1177
1589256684,800,196,50.90999,1.35971,3852,67,1177
1589256690,800,195,50.90808,1.35882,3852,65,1177
1589256696,800,196,50.90634,1.35800,3852,67,1177
1589256702,800,195,50.90451,1.35711,3852,67,1177
1589256708,800,195,50.90300,1.35644,3852,69,1177
1589256714,800,195,50.90071,1.35540,3852,70,1177
1589256720,800,196,50.89920,1.35466,3852,70,1177
1589256726,800,196,50.89700,1.35362,3852,69,1177
1589256732,800,196,50.89517,1.35273,3852,68,1177
1589256738,800,196,50.89323,1.35178,3852,68,1177
1589256744,800,196,50.89156,1.35102,3852,70,1177
1589256751,800,196,50.88946,1.35002,3852,69,1177
1589256762,800,196,50.88611,1.34842,3852,68,1177
1589256769,800,196,50.88400,1.34738,3852,68,1177
1589256780,800,195,50.88015,1.34560,3852,72,1177
1589256786,800,196,50.87824,1.34468,3852,68,1177
1589256792,800,196,50.87643,1.34377,3852,72,1177
1589256798,800,196,50.87452,1.34277,3852,70,1177
1589256804,800,196,50.87294,1.34201,3852,70,1177
1589256810,800,197,50.87075,1.34094,3852,71,1177
1589256816,800,196,50.86898,1.34003,3852,68,1177
1589256822,800,197,50.86739,1.33922,3852,68,1177
1589256828,800,197,50.86523,1.33811,3852,68,1177
1589256834,800,197,50.86353,1.33728,3852,68,1177
1589256840,800,197,50.86163,1.33629,3852,70,1177
1589256846,800,197,50.85951,1.33528,3852,73,1177
1589256852,800,197,50.85768,1.33432,3852,70,1177
1589256858,800,198,50.85576,1.33335,3852,70,1177
1589256864,800,196,50.85388,1.33239,3852,72,1177
1589256870,800,197,50.85236,1.33163,3852,71,1177
1589256876,800,197,50.85027,1.33053,3852,70,1177
1589256882,800,197,50.84813,1.32950,3852,71,1177
1589256888,800,197,50.84622,1.32851,3852,71,1177
1589256894,800,197,50.84441,1.32756,3852,70,1177
1589256900,825,197,50.84259,1.32660,3852,69,1177
1589256906,825,197,50.84063,1.32561,3852,68,1177
1589256912,825,197,50.83896,1.32474,3852,69,1177
1589256918,800,198,50.83700,1.32370,3852,67,1177
1589256924,800,198,50.83523,1.32278,3852,68,1177
1589256930,800,197,50.83346,1.32187,3852,69,1177
1589256936,800,197,50.83160,1.32095,3852,69,1177
1589256942,800,197,50.82964,1.31996,3852,69,1177
1589256948,800,197,50.82811,1.31912,3852,69,1177
1589256954,800,197,50.82592,1.31805,3852,69,1177
1589256960,800,197,50.82422,1.31717,3852,68,1177
1589256966,800,196,50.82239,1.31628,3852,68,1177
1589256972,800,197,50.82088,1.31554,3852,68,1177
1589256978,800,197,50.81868,1.31442,3852,67,1177
1589256984,800,197,50.81707,1.31355,3852,65,1177
1589256990,800,198,50.81535,1.31271,3852,66,1177
1589256996,800,197,50.81382,1.31195,3852,68,1177
1589257002,800,196,50.81158,1.31086,3852,67,1177
1589257008,800,197,50.80971,1.30997,3852,67,1177
1589257014,800,197,50.80820,1.30916,3852,68,1177
1589257026,800,196,50.80463,1.30730,3852,68,1177
1589257032,825,196,50.80275,1.30641,3852,68,1177
1589257038,800,198,50.80069,1.30537,3852,65,1177
1589257044,800,198,50.79906,1.30447,3852,65,1177
1589257050,800,198,50.79716,1.30344,3852,66,1177
1589257056,800,199,50.79557,1.30257,3852,66,1177
1589257062,800,198,50.79350,1.30143,3852,68,1177
1589257068,800,197,50.79167,1.30054,3852,70,1177
1589257074,800,202,50.78989,1.29958,3852,70,1177
1589257080,800,208,50.78830,1.29829,3852,71,1177
1589257087,800,180,50.78627,1.29728,3852,68,1177
1589257096,800,176,50.78375,1.29753,3852,64,1177
1589257105,800,176,50.78078,1.29780,3852,65,1177
1589257114,800,177,50.77816,1.29799,3852,67,1177
1589257120,800,178,50.77602,1.29817,3852,67,1177
1589257126,800,180,50.77428,1.29824,3852,65,1177
1589257132,800,180,50.77245,1.29824,3852,65,1177
1589257138,800,189,50.77061,1.29802,3852,66,1177
1589257144,800,202,50.76878,1.29713,3852,68,1177
1589257150,800,212,50.76731,1.29585,3852,67,1177
1589257156,800,225,50.76567,1.29371,3852,69,1177
1589257162,800,238,50.76453,1.29127,3852,67,1177
1589257168,800,251,50.76370,1.28852,3852,66,1177
1589257175,800,261,50.76334,1.28577,3852,64,1177
1589257184,800,278,50.76343,1.28161,3852,59,1177
1589257190,800,289,50.76384,1.27917,3852,57,1177
1589257198,800,300,50.76476,1.27627,3852,54,1177
1589257204,800,314,50.76581,1.27412,3852,51,1177
1589257240,800,2,50.77295,1.26981,3852,43,1177
1589257246,800,12,50.77410,1.27006,3852,42,1177
1589257252,800,19,50.77542,1.27063,3852,44,1177
1589257258,800,18,50.77657,1.27137,3852,43,1177
1589257264,800,17,50.77764,1.27197,3852,43,1177
1589257270,800,17,50.77885,1.27258,3852,43,1177
1589257280,800,17,50.78058,1.27350,3852,43,1177
1589257286,800,17,50.78174,1.27411,3852,43,1177
1589257292,800,19,50.78288,1.27471,3852,42,1177
1589257298,800,18,50.78407,1.27538,3852,42,1177
1589257304,800,18,50.78503,1.27590,3852,43,1177
1589257310,800,17,50.78630,1.27663,3852,43,1177
1589257316,800,18,50.78747,1.27724,3852,43,1177
1589257322,800,18,50.78859,1.27785,3852,43,1177
1589257328,800,18,50.78966,1.27842,3852,44,1177
1589257334,800,20,50.79096,1.27914,3852,43,1177
1589257340,800,21,50.79195,1.27976,3852,41,1177
1589257346,800,20,50.79315,1.28044,3852,42,1177
1589257356,800,21,50.79488,1.28154,3852,41,1177
1589257364,800,20,50.79645,1.28250,3852,42,1177
1589257370,800,21,50.79748,1.28319,3852,43,1177
1589257376,800,20,50.79868,1.28392,3852,42,1177
1589257382,800,20,50.79991,1.28466,3852,42,1177
1589257388,800,21,50.80092,1.28532,3852,43,1177
1589257394,800,21,50.80209,1.28601,3852,41,1177
1589257400,800,22,50.80307,1.28666,3852,42,1177
1589257406,800,19,50.80432,1.28738,3852,41,1177
1589257412,800,21,50.80544,1.28815,3852,41,1177
1589257424,800,22,50.80753,1.28944,3852,41,1177
1589257430,800,22,50.80860,1.29021,3852,42,1177
1589257436,800,21,50.80962,1.29082,3852,40,1177
1589257442,800,22,50.81079,1.29158,3852,42,1177
1589257448,800,22,50.81181,1.29230,3852,42,1177
1589257454,800,21,50.81298,1.29303,3852,41,1177
1589257460,800,22,50.81410,1.29379,3852,41,1177
1589257466,800,21,50.81511,1.29446,3852,40,1177
1589257472,800,22,50.81614,1.29517,3852,41,1177
1589257478,800,22,50.81721,1.29585,3852,42,1177
1589257484,800,22,50.81845,1.29668,3852,42,1177
1589257490,800,23,50.81945,1.29738,3852,43,1177
1589257496,800,23,50.82056,1.29807,3852,43,1177
1589257502,800,22,50.82179,1.29891,3852,41,1177
1589257508,800,22,50.82271,1.29951,3852,42,1177
1589257514,800,24,50.82396,1.30035,3852,40,1177
1589257524,800,10,50.82555,1.30106,3852,45,1177
1589257532,800,350,50.82747,1.30069,3852,44,1177
1589257538,800,352,50.82875,1.30039,3852,46,1177
1589257544,800,352,50.82980,1.30010,3852,44,1177
1589257554,800,353,50.83188,1.29967,3852,43,1177
1589257560,800,353,50.83309,1.29936,3852,44,1177
1589257566,800,353,50.83424,1.29913,3852,44,1177
1589257578,800,354,50.83672,1.29876,3852,42,1177
1589257584,825,356,50.83791,1.29854,3852,42,1177
1589257590,800,357,50.83905,1.29854,3852,41,1177
1589257596,800,354,50.84029,1.29832,3852,44,1177
1589257602,800,1,50.84147,1.29829,3852,44,1177
1589257608,800,9,50.84262,1.29846,3852,42,1177
1589257614,800,18,50.84380,1.29898,3852,42,1177
1589257620,800,25,50.84496,1.29967,3852,42,1177
1589257626,800,32,50.84592,1.30054,3852,44,1177
1589257632,800,42,50.84701,1.30188,3852,43,1177
1589257638,800,49,50.84793,1.30329,3852,43,1177
1589257644,800,57,50.84859,1.30470,3852,41,1177
1589257650,800,63,50.84920,1.30646,3852,42,1177
1589257656,800,70,50.84961,1.30798,3852,45,1177
1589257662,800,81,50.84999,1.31027,3852,47,1177
1589257668,800,90,50.85008,1.31241,3852,48,1177
1589257674,800,96,50.84999,1.31455,3852,49,1177
1589257680,800,104,50.84972,1.31658,3852,51,1177
1589257686,800,115,50.84912,1.31888,3852,53,1177
1589257692,800,124,50.84834,1.32088,3852,54,1177
1589257698,800,136,50.84729,1.32281,3852,58,1177
1589257704,800,146,50.84596,1.32445,3852,59,1177
1589257710,825,158,50.84441,1.32571,3852,64,1177
1589257716,825,168,50.84262,1.32652,3852,65,1177
1589257722,825,180,50.84079,1.32682,3852,69,1177
1589257728,825,194,50.83887,1.32638,3852,70,1177
1589257738,825,211,50.83621,1.32454,3852,71,1177
1589257744,825,222,50.83467,1.32256,3852,66,1177
1589257750,825,222,50.83323,1.32050,3852,66,1177
1589257756,825,223,50.83188,1.31859,3852,67,1177
1589257762,800,222,50.83054,1.31665,3852,66,1177
1589257768,825,222,50.82904,1.31447,3852,68,1177
1589257774,825,223,50.82760,1.31241,3852,65,1177
1589257780,800,222,50.82628,1.31056,3852,67,1177
1589257786,800,222,50.82491,1.30849,3852,68,1177
1589257792,800,223,50.82344,1.30641,3852,67,1177
1589257802,800,221,50.82080,1.30257,3852,67,1177
